name,lat,lng,address
黃禎憲皮膚科診所,25.0236945,121.5286041,臺北市大安區師大路７1號2樓及７7號

大學眼科診所,25.0206671,121.5338691,臺北市大安區新生南路3段54之3號1樓、54巷2號2樓、54巷2號2樓之1

陳建銓耳鼻喉科診所,25.0255353,121.5522822,臺北市大安區樂利路９３號１Ｆ

張尚哲婦產科診所,25.0412378,121.5525952,臺北市大安區忠孝東路四段２１０號４Ｆ

李翔耳鼻喉科診所,25.025588,121.536115,臺北市大安區和平東路2段18之8號2Ｆ

霍天年整形外科診所,25.041442,121.543082,臺北市大安區忠孝東路四段一九一號六樓之一

葉明憲小兒科診所,25.021088,121.528109,臺北市大安區羅斯福路三段１９１號２Ｆ

張渝醫師診所,25.0221638,121.5496617,臺北市大安區基隆路二段２７０號１Ｆ

羅斯福診所,25.0191293,121.5302009,臺北市大安區羅斯福路3段253號2樓，2樓之1，2樓之3

啟誠聯合診所,25.0247302,121.5429344,臺北市大安區和平東路二段120號1樓、2樓、3樓、4樓

通化延吉診所,25.0348552,121.5551723,臺北市大安區信義路四段２６５巷３６號

林正宗婦產科診所,25.0242654,121.5513218,臺北市大安區和平東路三段100號2樓

蔣曉山整形外科診所,25.0424673,121.5484118,臺北市大安區敦化南路一段１９２號２樓

李婦產科診所,25.027636,121.522293,臺北市大安區羅斯福路2段41號8樓之1

經典整形外科診所,25.0413899,121.545906,臺北市大安區忠孝東路4段94之5號(6樓)

皇家診所,25.0196379,121.5296779,臺北市大安區羅斯福路三段２２７號１０樓

劉賢平婦產科診所,25.0383241,121.5554706,臺北市大安區延吉街１７５號２樓

景德耳鼻喉科診所,25.0252686,121.5421704,臺北市大安區和平東路二段１９１號

誼安診所,25.0378148,121.5536584,臺北市大安區仁愛路四段二五號三A

黃清浩耳鼻喉科診所,25.036182,121.5573667,臺北市大安區光復南路430號

忠孝大學眼科診所,25.0412749,121.5513186,臺北市大安區忠孝東路4段178號1樓、178號2樓、178之1號1樓、178之1號2樓

呂小兒科診所,25.0289221,121.5538635,臺北市大安區通化街二十四巷六號一樓

陳惠章婦產科家庭醫學科診所,25.0203177,121.5285068,臺北市大安區羅斯福路三段二六一號二樓

黃崇禮皮膚科診所,25.033156,121.543064,臺北市大安區信義路三段192-1號3樓

秋江外科診所,25.032853,121.52726,臺北市大安區信義路二段一七八號二樓

窈窕診所,25.0331733,121.543487,臺北市大安區復興南路2段6號4樓

適健復健科診所,25.0411455,121.550567,臺北市大安區忠孝東路4段166號8樓、9樓

家安復健科診所,25.024169,121.5483413,臺北市大安區敦化南路二段一六八及一七0號地下一樓

綺顏診所,25.0378148,121.5536584,臺北市大安區仁愛路四段一0九號二樓B室

蘇仁和耳鼻喉科診所,25.0374999,121.5513282,臺北市大安區安和路一段十一號四樓之一

游鴻儒皮膚科診所,25.0378148,121.5536584,臺北市大安區仁愛路四段一五一巷三六號二樓

薇妮斯整形外科診所,25.041329,121.54726,臺北市大安區忠孝東路4段120之12號12樓

儷人整形外科診所,25.0413474,121.5540705,臺北市大安區忠孝東路四段六十號五樓之一

尖端診所,25.024169,121.5483413,臺北市大安區敦化南路二段一六八號十一樓

滿意婦產科診所,25.0203177,121.5285068,臺北市大安區羅斯福路三段二七一號三樓及三樓之一

和平大愛眼科診所,25.026637,121.5286141,臺北市大安區和平東路一段六號二樓

宜德復健科診所,25.0184353,121.5584189,臺北市大安區和平東路三段二一0號

杏語心靈診所,25.034036,121.544113,臺北市大安區復興南路1段200號11樓

漂亮愛爾麗整形外科診所,25.0416095,121.5564369,臺北市大安區忠孝東路4段325號3樓

華漾皮膚專科診所,25.0303094,121.5260432,臺北市大安區金華街二四九號

鍾啟榮皮膚科診所,25.0406964,121.5485902,臺北市大安區敦化南路一段二OO號三樓之一

曾皮膚科診所,25.0340039,121.5285046,臺北市大安區信義路二段三十八號一樓

琳安診所,25.0329798,121.5498902,臺北市大安區信義路4段138號3樓、140號3樓

張國麟耳鼻喉科診所,25.0435198,121.5357977,臺北市大安區和平東路三段一四七號一樓

極緻皮膚專科診所,25.0421149,121.545409,臺北市大安區忠孝東路四段49巷2號7樓

大安春暉診所,25.0443684,121.5465448,臺北市大安區大安路一段一八O號二樓

許世賓婦產科診所,25.026541,121.5317921,臺北市大安區和平東路一段169號2、4樓，171號2樓

長松眼科診所,25.0393976,121.5460635,臺北市大安區大安路一段一二六巷一號

周大中婦產科診所,25.0308871,121.550009,臺北市大安區敦化南路二段四十六號二樓

貝拉整形外科診所,25.0329786,121.5521903,臺北市大安區安和路1段141巷6號 (實際營業地址:1樓)

慈民骨科診所,25.0369116,121.5558121,臺北市大安區延吉街233巷2號

尚行美皮膚專科診所,25.0394001,121.5573819,臺北市大安區光復南路288號2樓之5、4樓之3

知美整形外科診所,25.0416592,121.5528727,臺北市大安區忠孝東路4段221號6樓

大安耳鼻喉科診所,25.0280213,121.543745,臺北市大安區復興南路二段163號

藝林整形外科診所,25.0174029,121.531961,臺北市大安區羅斯福路3段309號4樓之2

光能身心診所,25.041844,121.544403,臺北市大安區忠孝東路四段15號8樓

亞立山大時尚整形診所,25.0417523,121.5483089,臺北市大安區忠孝東路4段107號3樓之1

安麗整形外科診所,25.034036,121.544113,臺北市大安區復興南路1段215號6樓

林慧雯婦產科診所,25.0412312,121.5526353,臺北市大安區忠孝東路4段210之1號2樓

哈利路亞曾英欽診所,25.0386606,121.5345798,臺北市大安區仁愛路3段29號地下室

全家聯合診所,25.0249114,121.5461913,臺北市大安區和平東路二段３５３號

沈德昌診所,25.0276689,121.5481416,臺北市大安區四維路１８９號１樓

優德診所,25.0401263,121.5549203,臺北市大安區延吉街１５３－２號５樓

安法診所,25.0289113,121.5492816,臺北市大安區敦化南路二段９７號２７樓

謝林診所,25.030117,121.5450242,臺北市大安區大安路2段21號

簡萬居耳鼻喉科診所,25.019698,121.529784,臺北市大安區辛亥路一段２８號

陳柏豪耳鼻喉科診所,25.0268211,121.523279,臺北市大安區和平東路一段１０號

王暉政眼科診所,25.021955,121.528119,臺北市大安區師大路１１０號１Ｆ

仁安診所,25.0253415,121.5413949,臺北市大安區和平東路二段一七五巷三十四號一樓

實美整形外科診所,25.033606,121.5455086,臺北市大安區信義路四段６３號１樓

萬通耳鼻喉科診所,25.0434248,121.5537603,臺北市大安區延吉街６４－２號１樓

誠品診所,25.0347528,121.5493138,臺北市大安區敦化南路一段３１７號

佳音診所,25.034036,121.544113,臺北市大安區復興南路1段261之3號1樓

蔡博庸整形外科診所,25.0416835,121.5531853,臺北市大安區忠孝東路四段231號7樓之1

同心婦產科診所,25.0359082,121.5454012,臺北市大安區東豐街２６號

新長安診所,25.0209523,121.5536818,臺北市大安區和平東路三段２２８巷３９號

陳瑞鵬婦產科診所,25.0334341,121.5505619,臺北市大安區信義路四段１７７號２樓

?安診所,25.0418719,121.541008,臺北市大安區忠孝東路3段243號3樓

李唯通診所,25.0198544,121.5536538,臺北市大安區安居街十九號

安居診所,25.02644,121.5332197,臺北市大安區和平東路3段252號

梁偉中整形外科診所,25.0413474,121.5540705,臺北市大安區忠孝東路四段一二四之四號五樓

延吉診所,25.0407626,121.5546565,臺北市大安區延吉街二四一巷二弄五號一樓

祥光診所,25.0417673,121.5381808,臺北市大安區忠孝東路三段八十六號十一樓之一

電眼美人診所,25.0418832,121.5408317,臺北市大安區忠孝東路三段239號3樓

微整形外科診所,25.04141,121.544,臺北市大安區忠孝東路4段2號7樓之8、7樓之9

佳醫美人診所,25.0375111,121.5478096,臺北市大安區仁愛路四段66號2樓

康婕婦產科診所,25.0406302,121.5565035,臺北市大安區光復南路240巷23號2樓

新慶生診所,25.0404845,121.551703,臺北市大安區仁愛路四段151巷36號2樓之1

優美診所,25.0333376,121.5323901,臺北市大安區新生南路二段2號7樓之5

潤弘診所,25.025213,121.537239,臺北市大安區建國南路二段276號3樓

劉建宏診所,25.02855,121.5461772,臺北市大安區大安路二段139號

金郁婦產科診所,25.0417234,121.5506259,臺北市大安區忠孝東路四段177號7樓之4

星星親子眼科診所,25.0332824,121.5385654,臺北市大安區信義路三段114號2樓

榮主診所,25.0396536,121.5564565,臺北市大安區光復南路280巷23號3樓

聯合整形外科診所,25.0329864,121.5324283,臺北市大安區新生南路二段8號2樓

楷鈞診所,25.0287514,121.5437554,臺北市大安區復興南路2段139號3樓

永悅診所,25.0414162,121.5449042,臺北市大安區忠孝東路四段50號7樓

春天診所,25.03306,121.5513299,臺北市大安區信義路四段184號3樓

安吉耳鼻喉科診所,25.0223506,121.5544801,臺北市大安區和平東路三段226號

薇娜時尚美學診所,25.041808,121.54547,臺北市大安區忠孝東路4段53之2號

安仁診所,24.9932593,121.5117427,臺北市大安區安和路1段29號6樓

許靜瑛小兒科診所,25.0260775,121.5323691,臺北市大安區和平東路1段230號1樓

莊國豐婦產科診所,25.026806,121.5232047,臺北市大安區和平東路1段8號2樓

愛爾麗診所,25.041874,121.5435049,臺北市大安區忠孝東路三段305號3樓

杏誠復健科診所,25.0334149,121.5504265,臺北市大安區信義路4段173號2樓  

博安家庭醫學科診所,25.0324319,121.5291,臺北市大安區麗水街3號

楊氏診所,25.0399145,121.5564481,臺北市大安區光復南路280巷24號 3、4、5樓

輕鬆美膚皮膚科診所,25.0175439,121.5319041,臺北市大安區羅斯福路3段301號3樓

鼎心診所,25.0332816,121.5324042,臺北市大安區新生南路2段2號2樓之5

群維診所,25.0416711,121.535973,臺北市大安區忠孝東路3段88號2樓、2樓之1

田嘉程診所,25.0363018,121.5557063,臺北市大安區延吉街239之1號

昕彤診所,25.0419294,121.5470138,臺北市大安區忠孝東路4段73之3號(4樓)

陳峙仰診所,25.0335316,121.5483967,臺北市大安區敦化南路1段376號4樓之1

瀚群骨科診所,25.0376439,121.5440919,臺北市大安區仁愛路4段2號1樓、2號3樓

芙蕾亞時尚診所,25.034036,121.544113,臺北市大安區復興南路1段70號3樓之1

諾美整形外科診所,25.034036,121.544113,臺北市大安區復興南路1段135巷27號2樓之2

那明珠診所,25.02644,121.5332197,臺北市大安區和平東路3段8號

捷靚皮膚專科診所,25.0336052,121.5441923,臺北市大安區信義路4段45號3樓之3

台北亞緻診所,25.0376729,121.5439808,臺北市大安區仁愛路4段2號6樓

昱捷診所,25.0331581,121.5432945,臺北市大安區信義路3段202號9樓之2、9樓之3

童顏診所,25.0417406,121.5416284,臺北市大安區忠孝東路3段251巷4弄6號

米洛斯整形外科診所,25.034036,121.544113,臺北市大安區復興南路1段323號6樓

邱醫師診所,25.02644,121.5332197,臺北市大安區和平東路3段288號

星采整形外科診所,25.0381004,121.5508831,臺北市大安區仁愛路4段137號3樓之2

小林醫師診所,25.0405544,121.5493708,臺北市大安區敦化南路1段225號地下二層之19

陳詩明醫師診所,25.041023,121.5474406,臺北市大安區忠孝東路4段126之3號

聖侯診所,25.019993,121.5533622,臺北市大安區樂業街139號

宇寧身心診所,25.0329698,121.5432815,臺北市大安區復興南路2段6號3樓

黃文香兒科診所,25.0411706,121.5541777,臺北市大安區忠孝東路4段250號2樓之1

美安診所,25.041329,121.54726,臺北市大安區忠孝東路4段120之11號11樓

晶晏時尚診所,25.0419469,121.5466256,臺北市大安區忠孝東路4段67之3號4樓

美之約醫美診所,25.041324,121.5453194,臺北市大安區忠孝東路4段60號12樓之2及12樓之3

富霖診所,25.0220968,121.5491553,臺北市大安區敦化南路2段333、335號4樓

敦平診所,25.0220968,121.5491553,臺北市大安區敦化南路2段333、335號3樓

春暘診所,25.0312168,121.5483828,臺北市大安區敦化南路2段46號16樓

健華診所,25.0250125,121.5448053,臺北市大安區和平東路2段299號(實際營業地址:1樓)

松德診所,25.0281223,121.5473519,臺北市大安區四維路170巷16號1樓

榮新診所,25.0252453,121.5372012,臺北市大安區建國南路2段276號8樓、9樓

雅丰美膚診所,25.0412302,121.5533975,臺北市大安區忠孝東路4段221號5樓

主愛心靈診所,25.0202207,121.5311466,臺北市大安區羅斯福路3段269巷39號1樓

優活麗診所,25.034036,121.544113,臺北市大安區復興南路1段259號12樓之1

夏爾診所,25.0349974,121.5555674,臺北市大安區信義路4段265巷52號、54號

王修含皮膚科診所,25.0415716,121.5570822,臺北市大安區忠孝東路四段333號4樓

立?診所,25.0286801,121.5399112,臺北市大安區建國南路二段151巷52號

嘉仕美整形外科診所,25.0411404,121.5540158,臺北市大安區忠孝東路4段230號2樓

雅丰時尚診所,25.0416644,121.552597,臺北市大安區忠孝東路四段221號11樓

愛美薇診所,25.033727,121.544338,臺北市大安區信義路4段1號5樓之1

林仲樞整形外科診所,25.041334,121.547999,臺北市大安區忠孝東路4段128號3樓

旭彤診所,25.0402601,121.546242,臺北市大安區大安路1段101巷10號5樓

尼斯診所,25.042409,121.5471349,臺北市大安區敦化南路1段190巷51號、53號

嘉仕萌診所,25.0412488,121.5540326,臺北市大安區忠孝東路4段230號5樓

教主醫美整形外科診所,25.0268102,121.5230299,臺北市大安區和平東路一段6號5樓、5樓之1、5樓之2

美式診所,25.0388341,121.5485531,臺北市大安區敦化南路1段270巷34號1樓及地下1樓

凡登整形外科診所,25.0336887,121.5421469,臺北市大安區信義路三段149號4樓、149號4樓之1

聖宜診所,25.0406175,121.5485903,臺北市大安區敦化南路1段232巷4號地下一層、6號地下一層、8號1樓及地下一層、10號1樓及地下一層

奧美醫美診所,25.039673,121.543418,臺北市大安區復興南路一段200號4樓

信義英爵醫美診所,25.0330278,121.5518199,臺北市大安區信義路四段206號、208號2樓、210號2樓

艾萊克時尚診所,25.0412654,121.5502932,臺北市大安區忠孝東路四段162號7樓之3

延吉美皮膚專科診所,25.0412031,121.5541909,臺北市大安區忠孝東路四段250號3樓之1、3樓之2

銘妍診所,25.0418265,121.5483288,臺北市大安區忠孝東路四段107號8樓

雅丰麗緻診所,25.0412302,121.5533975,臺北市大安區忠孝東路4段221號5樓

綺色佳診所,25.0260828,121.5484236,臺北市大安區敦化南路二段128號地下層

灩妮醫美診所,25.0268211,121.523279,臺北市大安區和平東路一段10號3樓

光慧診所,25.0274695,121.5431996,臺北市大安區復興南路二段176號

愛群婦產科診所,25.0336504,121.5428208,臺北市大安區信義路三段155號2樓之1、178號2樓、178號7樓

微顏整形外科診所,25.0383778,121.549787,臺北市大安區仁愛路四段107號5樓

禾馨新生婦幼診所,25.0258209,121.534547,臺北市大安區新生南路三段2號、2號2樓、2號3樓

光澤診所,25.0418055,121.5440186,臺北市大安區忠孝東路四段1號5樓、8樓

靚世紀診所,25.0417426,121.5500104,臺北市大安區忠孝東路四段155號3樓

和麗診所,25.0269075,121.5273328,臺北市大安區和平東路1段121號2樓

光彩時尚診所,25.0417158,121.5511481,臺北市大安區忠孝東路四段191號6樓

巨星整形外科診所,25.0417523,121.5483089,臺北市大安區忠孝東路四段107號5樓之2

麗式診所,25.0334184,121.553735,臺北市大安區信義路4段251號15樓

自體心理診所,25.0401263,121.5549203,臺北市大安區延吉街153之9號3樓

京品醫美診所,25.0418922,121.5414962,臺北市大安區忠孝東路3段249之1號7樓

晴天身心診所,25.0423395,121.554397,"臺北市大安區延吉街	135之3號2樓"

首爾醫美診所,25.0328773,121.5559606,臺北市大安區信義路4段382號5樓

蔡凱宙自然骨科診所,25.0174029,121.531961,臺北市大安區羅斯福路3段309號4樓之3

東區時尚美學診所,25.0412691,121.5483372,臺北市大安區忠孝東路4段134號9樓

全美診所,25.034036,121.544113,臺北市大安區復興南路1段127號3樓、3樓之1

如一整形外科診所,25.0336887,121.5421469,臺北市大安區信義路3段149號10樓

奧拉克診所,25.0419929,121.5442692,臺北市大安區忠孝東路四段15號6樓之1

嘉德麗雅診所,25.03367,121.5501055,臺北市大安區信義路4段155號7樓

達仁診所,25.0334507,121.5307269,臺北市大安區信義路2段208號4樓

華特診所,25.0415562,121.5573287,臺北市大安區忠孝東路四段341號5樓之1

願麗醫美診所,25.0383242,121.5458448,臺北市大安區仁愛路4段33號2樓之1

名媛芭比時尚醫美診所,25.0328524,121.5558986,臺北市大安區信義路4段380號

瑞御診所,25.0367324,121.5492744,臺北市大安區敦化南路一段259號12樓

輝馥復健專科診所,25.0409832,121.5532467,臺北市大安區忠孝東路4段218之5號2樓

緻美整形外科診所,25.0376012,121.5473566,臺北市大安區仁愛路四段50之3號(2樓)

珍世明眼科診所,25.033054,121.54795,臺北市大安區信義路4段98號2樓

馨思診所,25.0275632,121.52235,臺北市大安區羅斯福路2段41號7樓之1

小禾馨小兒專科診所,25.025632,121.5346142,臺北市大安區新生南路三段4號

潘健理診所,25.0416928,121.5357771,臺北市大安區忠孝東路三段86號8樓

百康診所,25.0416597,121.5570063,臺北市大安區忠孝東路四段333號8樓之3

水天使診所,25.0410549,121.553162,臺北市大安區忠孝東路4段218之2號6樓

尚凌診所,25.0418619,121.5419169,臺北市大安區忠孝東路三段257號3樓、261號2樓

佳立得耳鼻喉科診所,25.0343176,121.5328751,臺北市大安區新生南路1段165巷1號1樓

安瑟美膚整形外科診所,24.9932593,121.5117427,臺北市大安區安和路1段113號2樓之1

博恩妍診所,25.0417234,121.5506259,臺北市大安區忠孝東路四段177號12樓

鄢源貴婦產科診所,25.0335593,121.5515148,臺北市大安區信義路4段199巷2號5樓之1

陽光美診所,25.04099,121.55697,臺北市大安區忠孝東路4段312號4樓之4

百靈診所,25.034036,121.544113,臺北市大安區復興南路1段204號5樓之1

優爾視眼科診所,25.0358484,121.5491844,臺北市大安區敦化南路一段283號2樓、2樓之1

李細祥內科診所,25.0264337,121.5460934,臺北市大安區四維路198巷30弄5號

御美診所,25.0381004,121.5508831,臺北市大安區仁愛路4段137號4樓之2

環球診所,25.0335242,121.529795,臺北市大安區信義路二段184號4樓

米漾診所,25.0331222,121.5432566,臺北市大安區信義路3段200號12樓

福康診所,25.0418811,121.5413733,臺北市大安區忠孝東路三段247之1號3樓

凡登斐麗診所,25.0336887,121.5421469,臺北市大安區信義路3段149號3樓、149號3樓之1

毛爵生髮診所,25.041144,121.553401,臺北市大安區忠孝東路4段220號3樓、218之5號5樓

睿醫診所,25.0398591,121.5497493,臺北市大安區忠孝東路4段170巷18弄18號2樓之1

童話時尚診所,25.0320826,121.551834,臺北市大安區安和路2段20巷8號、10號

超越復健診所,25.026014,121.5237191,臺北市大安區羅斯福路二段81巷1號3、4、5樓

謝婦產科診所,25.0416129,121.5557387,臺北市大安區忠孝東路四段311號3樓之1

張涵郁診所,25.0365883,121.557317,臺北市大安區光復南路416號1樓、412號2樓

君綺診所,25.0414578,121.5447155,臺北市大安區忠孝東路4段30號9樓、10樓

璞之妍診所,25.0249441,121.5433783,臺北市大安區安和路1段21巷5號、敦化南路1段233巷13號

尚緹診所,25.0330517,121.5492185,臺北市大安區敦化南路二段1號5樓

韓風時尚整形外科診所,25.0382955,121.5568682,臺北市大安區光復南路346巷21號1樓

富盈診所,25.0261452,121.5540981,臺北市大安區基隆路2段172之1號2樓、2樓之1、2樓之2、2樓之3、3樓、3樓之1、3樓之2、3樓之3、3樓之4

安諾診所,25.0412919,121.5512919,臺北市大安區忠孝東路4段176之1號6樓

韓佳人診所,25.041341,121.547316,臺北市大安區忠孝東路4段122之1號(實際營業地址：2樓)

和欣視光眼科診所,25.02644,121.5332197,臺北市大安區和平東路3段274號(實際營業地址:1樓、地下層)

時尚元素診所,25.0273055,121.5555312,臺北市大安區基隆路2段164號2樓

衣絜時尚美學診所,25.0379387,121.554046,臺北市大安區仁愛路四段四號2樓

大安聚英視光眼科診所,25.0337981,121.5270353,臺北市大安區金山南路2段2號3樓

台生診所,25.0415562,121.5573287,臺北市大安區忠孝東路4段341號8樓之2

緻妍國際醫學美容診所,25.0410225,121.537811,臺北市大安區建國南路1段165號(3樓)

愛家自然診所,25.0411295,121.5368883,臺北市大安區建國南路1段160號6樓

大心診所,25.0421633,121.5525682,臺北市大安區忠孝東路4段205巷7弄13號2樓、153號6樓

嘉速美整形外科醫美診所,25.0413332,121.5481225,臺北市大安區忠孝東路4段130號3樓

欣昇復健科診所,25.0354481,121.5439135,臺北市大安區復興南路一段283號

星美妍國際醫美診所,25.041329,121.54726,臺北市大安區忠孝東路4段120之15號(3樓)

樂奕診所,25.0386668,121.5459778,臺北市大安區大安路1段144巷5號

樂沐時尚診所,25.0325516,121.5541933,臺北市大安區文昌街205號2樓

忠孝美麗爾診所,25.0412548,121.5484424,臺北市大安區敦化南路1段216號6樓

亞妮詩整形外科診所,25.0410549,121.553162,臺北市大安區忠孝東路4段218之1號13樓

尚行美耳鼻喉專科診所,25.0394001,121.5573819,臺北市大安區光復南路288號3樓之1、4樓之3

夏娃診所,25.0239355,121.5281757,臺北市大安區師大路68巷2號2樓

台北生髮診所,25.0420032,121.5334554,臺北市大安區忠孝東路4段77巷15號2樓、大安路1段75巷21號2樓

和平婦產科診所,25.0262959,121.5297118,臺北市大安區和平東路1段180號5樓

華育婦產科診所,25.0315638,121.5492718,臺北市大安區敦化南路二段39號12樓之1

時尚假期醫美診所,25.034036,121.544113,臺北市大安區復興南路1段222號5樓

佳思優整形醫美診所,25.0352293,121.533002,臺北市大安區新生南路1段153號2樓、2樓之1

教主診所,25.0267873,121.523077,臺北市大安區和平東路1段6號6樓、6樓之1

安民家庭醫學科診所,25.0393976,121.5460635,臺北市大安區大安路1段65號2樓之1

璞美整形外科醫美診所,25.034036,121.544113,臺北市大安區復興南路1段222號6樓

蜜絲歐妮診所,25.041023,121.5474406,臺北市大安區忠孝東路4段126之24號(12樓)

樂芙美形診所,25.0411455,121.550567,臺北市大安區忠孝東路4段166號8樓之1

全新大安診所,25.0402601,121.546242,臺北市大安區大安路1段101巷10號4樓

天美診所,25.0309676,121.5432809,臺北市大安區復興南路二段82號3樓

采欣醫美診所,25.041292,121.551292,臺北市大安區忠孝東路4段176號10樓

維納斯時尚診所,25.033749,121.527419,臺北市大安區金山南路2段3號3樓、9樓

多娜台北植髮診所,25.0332235,121.5410717,臺北市大安區信義路三段158號3樓

羅丹診所,25.04099,121.55697,臺北市大安區忠孝東路4段312號12樓、12樓之1、12樓之2、12樓之3、12樓之4

再生診所,25.033061,121.5316048,臺北市大安區永康街7巷18號

健全醫美診所,25.0336459,121.5422289,臺北市大安區信義路三段151號4樓

麗波永康國際診所,25.033547,121.5296176,臺北市大安區信義路2段178號(4樓、5樓)

享艾美時尚診所,25.0416306,121.5572026,臺北市大安區忠孝東路4段333號3樓

康博診所,25.034036,121.544113,臺北市大安區復興南路1段227號1樓

敦力診所,25.024413,121.5483388,臺北市大安區敦化南路二段164號2樓、2樓之1、2樓之2、2樓之3

恆美診所,25.0411143,121.5528113,臺北市大安區忠孝東路4段212號5樓

巴比侖診所,25.0328353,121.5491557,臺北市大安區敦化南路2段5號3樓之2、3樓之3

永茂忠孝診所,25.0416661,121.5531714,臺北市大安區忠孝東路4段231號6樓之1、6樓之2

大安眼科診所,25.0259822,121.5332443,臺北市大安區和平東路1段258號

大安身心診所,25.025588,121.536115,臺北市大安區和平東路2段18之9號

海亞大健康管理診所,25.0412534,121.5538359,臺北市大安區忠孝東路4段230號6樓

國際整形外科診所,25.0419293,121.5461303,臺北市大安區忠孝東路4段59號5樓之2、之3

靚優健康醫學美容診所,25.041023,121.5474406,臺北市大安區忠孝東路4段126之6號（A座6樓）

行一診所,25.0248832,121.5354691,臺北市大安區新生南路3段19巷8號3樓之1

原綺診所,25.033749,121.527419,臺北市大安區金山南路2段3號5樓、6樓

台北亞緻整形外科診所,25.0376729,121.5439808,臺北市大安區仁愛路4段2號5樓

信禾診所,25.0333215,121.5548563,臺北市大安區信義路4段281號2樓

成長空間診所,25.0406939,121.5463748,臺北市大安區敦化南路一段236巷29號

元晨診所,25.0412312,121.5526353,臺北市大安區忠孝東路四段1號9樓

三豐診所,25.0337715,121.534258,臺北市大安區信義路3段23號、23號2樓

A ONE 高階鼻美型診所,25.0174132,121.5321385,臺北市大安區羅斯福路3段309號3樓之2

比鼻八千代診所,25.0397231,121.5434452,臺北市大安區復興南路一段200號5樓、5樓之1

樂活診所,25.025735,121.5283029,臺北市大安區師大路12號(實際營業地址：1樓、3樓)

愛群兒童成長診所,25.0336122,121.5430479,臺北市大安區信義路三段155號1、2樓

大安?眼明眼科診所,25.034036,121.544113,臺北市大安區復興南路1段103號2樓之1

安東診所,25.0252092,121.5429088,臺北市大安區和平東路2段229號(1樓、2樓)

甯寓美學診所,25.0329739,121.5305511,臺北市大安區信義路2段198巷5號（1、2樓）

聖諦亞健康管理診所,25.0382251,121.5498394,臺北市大安區仁愛路四段109號3樓

陽光燦亮診所,25.0411455,121.550567,臺北市大安區忠孝東路四段166號7樓之3

聖緹雅醫美皮膚科診所,25.0382864,121.5498268,臺北市大安區仁愛路四段107號13樓

忠孝安媞婦產科診所,25.0419062,121.5460543,臺北市大安區忠孝東路4段59號7樓之4

美加仁愛醫美診所,25.0385923,121.5440323,臺北市大安區復興南路一段227號4樓

賽爾拉雅特時尚診所,25.035757,121.5501039,臺北市大安區仁愛路4段122巷26號(含地下1樓)

微媞時尚診所,25.041203,121.554191,臺北市大安區忠孝東路四段250號2樓及2樓之6

皇珈美學診所,25.0394472,121.5564859,臺北市大安區光復南路290巷28號

芮禾診所,25.0388932,121.5462,臺北市大安區大安路一段133號5樓

丰緹絲醫美診所,25.0411536,121.5459689,臺北市大安區大安路一段80號2樓

宏康復健專科診所,25.0330571,121.5497555,臺北市大安區信義路4段134號及134號2樓

秀寧診所,25.0431134,121.5568649,臺北市大安區光復南路116巷1號5樓、3號5樓、5號5樓(實際營業地址：6樓)

女神時尚診所,25.0418235,121.5568551,臺北市大安區忠孝東路4段329號7樓之1

澤風雅全方位診所,25.0412919,121.5512919,臺北市大安區忠孝東路4段176之1號11樓

櫟安診所,25.0279666,121.5259213,臺北市大安區金山南路2段200號11樓

立澄診所,25.0418561,121.5419778,臺北市大安區忠孝東路3段259號3樓

仁愛好日子診所,25.0397009,121.5334908,臺北市大安區仁愛路3段5巷3之2號

北秀醫美健康管理診所,25.0431134,121.5568649,臺北市大安區光復南路116巷1號6樓、3號6樓、5號6樓 (實際營業地址：7樓)

寶泫診所,25.0416146,121.5557893,臺北市大安區忠孝東路4段311號2樓之2

日本元氣診所,25.0252498,121.5491423,臺北市大安區敦化南路2段267號17樓之5

幸福婦產科診所,25.041762,121.553756,臺北市大安區忠孝東路4段235號12樓

金貞醫學美容診所,25.0442161,121.5384834,臺北市大安區市民大道3段198號11樓

膚適美診所,25.0414547,121.5456223,臺北市大安區忠孝東路4段76號6樓之4、8樓之4、8樓之3 

藏琢診所,25.0345246,121.5330328,臺北市大安區新生南路1段161巷37號1樓

容華診所,25.0411082,121.5492372,臺北市大安區敦化南路1段219號5樓

楊鵬生婦產科診所,25.0342653,121.5263294,臺北市大安區信義路2段72號2樓

聯新國際診所,25.0381881,121.5472762,臺北市大安區仁愛路4段77號3樓、3樓之1

藝群忠孝診所,25.041307,121.54799,臺北市大安區忠孝東路4段128號10樓

杏保醫網信誠診所,25.0334128,121.5514198,臺北市大安區信義路4段197號1樓、199巷2號1樓、199巷2號2樓、199巷2號2樓之1

禾馨宜蘊婦產科診所,25.0336306,121.5422163,臺北市大安區信義路3段149號14樓、14樓之1、15樓、15樓之1

